Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
06-03-2014,Steelhead,The Dalles,31,28,995,1467,NA,14.775,322.288,292.169,125.308
06-04-2014,Steelhead,The Dalles,36,32,1031,1499,NA,14.963,309.458,292.938,118.725
06-05-2014,Steelhead,The Dalles,27,41,1058,1540,NA,15.146,314.371,297.463,123.163
06-06-2014,Steelhead,The Dalles,33,40,1091,1580,NA,15.392,322.117,305.276,122.679
06-07-2014,Steelhead,The Dalles,55,39,1146,1619,NA,15.596,290.142,295.801,115.5
06-08-2014,Steelhead,The Dalles,61,36,1207,1655,NA,15.842,282.567,300.944,112.775
06-09-2014,Steelhead,The Dalles,63,61,1270,1716,NA,16.088,269.246,301.489,107.683
06-10-2014,Steelhead,The Dalles,42,57,1312,1773,NA,16.092,281.854,291.452,112.538
06-11-2014,Steelhead,The Dalles,71,52,1383,1825,NA,16.317,262.658,292.154,105.292
06-12-2014,Steelhead,The Dalles,57,60,1440,1885,NA,16.517,236.888,284.724,94.038
06-13-2014,Steelhead,The Dalles,117,68,1557,1953,NA,16.371,219.25,272.997,87.842
06-14-2014,Steelhead,The Dalles,86,78,1643,2031,NA,16.092,229.179,268.927,91.538
06-15-2014,Steelhead,The Dalles,85,82,1728,2113,NA,16.179,198.217,264.428,79.325
06-16-2014,Steelhead,The Dalles,62,86,1790,2199,NA,16.125,190.525,257.55,76.267
06-17-2014,Steelhead,The Dalles,86,98,1876,2297,NA,15.917,213.204,258.687,85.3
06-18-2014,Steelhead,The Dalles,72,108,1948,2405,NA,15.85,250.179,267.75,100.192
06-19-2014,Steelhead,The Dalles,90,121,2038,2526,NA,15.992,234.95,261.095,93.804
06-20-2014,Steelhead,The Dalles,98,170,2136,2696,NA,16.063,222.238,250.615,89.071
06-21-2014,Steelhead,The Dalles,115,178,2251,2874,NA,15.913,246.392,251.363,98.4
06-22-2014,Steelhead,The Dalles,156,190,2407,3064,NA,16.196,285.192,265.879,113.596
06-23-2014,Steelhead,The Dalles,215,194,2622,3258,NA,16.442,260.683,263.698,103.763
06-24-2014,Steelhead,The Dalles,231,225,2853,3483,NA,16.621,253.275,266.298,106.596
06-25-2014,Steelhead,The Dalles,273,285,3126,3768,NA,16.879,260.917,274.637,104.658
06-26-2014,Steelhead,The Dalles,382,301,3508,4069,NA,17.138,246.179,264.254,98.038
06-27-2014,Steelhead,The Dalles,466,326,3974,4395,NA,17.296,248.192,267.67,98.442
06-28-2014,Steelhead,The Dalles,440,348,4414,4743,NA,17.338,248.492,259.119,105.675
06-29-2014,Steelhead,The Dalles,387,400,4801,5143,NA,17.513,265.529,260.606,118.658
06-30-2014,Steelhead,The Dalles,341,398,5142,5541,NA,17.688,285.204,261.081,114.808
07-01-2014,Steelhead,The Dalles,292,427,5434,5968,NA,18.046,265.813,252.622,106.213
07-02-2014,Steelhead,The Dalles,535,541,5969,6509,NA,18.092,262.833,241.747,105.271
07-03-2014,Steelhead,The Dalles,542,593,6511,7102,NA,17.975,256.588,240.348,110.179
07-04-2014,Steelhead,The Dalles,653,694,7164,7796,NA,17.942,255.55,226.714,102.163
07-05-2014,Steelhead,The Dalles,917,734,8081,8530,NA,18.129,245.663,223.328,97.629
07-06-2014,Steelhead,The Dalles,809,696,8890,9226,NA,18.492,200.783,219.838,80.271
07-07-2014,Steelhead,The Dalles,1105,717,9995,9943,NA,18.713,226.829,221.989,90.579
07-08-2014,Steelhead,The Dalles,1197,800,11192,10743,NA,19.133,224.142,219.191,89.904
07-09-2014,Steelhead,The Dalles,1431,1023,12623,11766,NA,19.379,209.963,220.291,83.883
07-10-2014,Steelhead,The Dalles,1622,1075,14245,12841,NA,19.546,206.363,205.804,82.342
07-11-2014,Steelhead,The Dalles,2164,1209,16409,14050,NA,19.833,194.604,205.741,77.558
07-12-2014,Steelhead,The Dalles,1763,1181,18172,15231,NA,20.013,235.979,196.094,94.646
07-13-2014,Steelhead,The Dalles,1754,1339,19926,16570,NA,20.313,182.433,198.415,72.638
07-14-2014,Steelhead,The Dalles,1794,1252,21720,17822,NA,20.375,190.521,199.036,76.358
07-15-2014,Steelhead,The Dalles,1414,1497,23134,19319,NA,20.679,179.158,193.373,71.467
07-16-2014,Steelhead,The Dalles,1797,1776,24931,21095,NA,20.963,192.175,194.391,76.525
07-17-2014,Steelhead,The Dalles,1858,1802,26789,22897,NA,20.875,173.642,183.378,69.496
07-18-2014,Steelhead,The Dalles,2018,1865,28807,24762,NA,20.696,194.296,181.554,77.704
07-19-2014,Steelhead,The Dalles,1894,1865,30701,26627,NA,20.863,171.558,182.637,68.629
07-20-2014,Steelhead,The Dalles,2101,2088,32802,28715,NA,21.004,172.767,176.415,69.133
07-21-2014,Steelhead,The Dalles,1874,1981,34676,30696,NA,20.688,180.767,179.454,72.175
07-22-2014,Steelhead,The Dalles,1670,2209,36346,32905,NA,20.671,158.617,170.28,63.375
07-23-2014,Steelhead,The Dalles,1836,2168,38182,35073,NA,20.558,157.383,167.435,62.867
07-24-2014,Steelhead,The Dalles,1431,2131,39613,37204,NA,20.35,169.825,166.02,67.417
07-25-2014,Steelhead,The Dalles,1674,2181,41287,39385,NA,20.404,199.829,169.743,79.817
07-26-2014,Steelhead,The Dalles,2417,2301,43704,41686,NA,20.508,182.958,169.074,73.25
07-27-2014,Steelhead,The Dalles,2357,2120,46061,43806,NA,20.6,180.413,163.097,71.892
07-28-2014,Steelhead,The Dalles,1797,1853,47858,45659,NA,20.825,187.925,168.525,75.063
07-29-2014,Steelhead,The Dalles,1928,1908,49786,47567,NA,20.979,170.479,161.282,68.167
07-30-2014,Steelhead,The Dalles,1798,2052,51584,49619,NA,20.954,178.517,163.44,71.421
07-31-2014,Steelhead,The Dalles,2013,2149,53597,51768,NA,21.063,177.542,164.971,70.758
08-01-2014,Steelhead,The Dalles,2024,1964,55621,53732,NA,21.267,163.275,161.532,65.275
08-02-2014,Steelhead,The Dalles,2071,2119,57692,55851,NA,21.371,147.925,147.073,59.154
08-03-2014,Steelhead,The Dalles,1549,1719,59241,57570,NA,21.279,133,141.793,53.158
08-04-2014,Steelhead,The Dalles,1512,2097,60753,59667,NA,21.463,153.808,149.676,61.35
08-05-2014,Steelhead,The Dalles,1361,1901,62114,61568,NA,21.563,138.175,145.858,55.179
08-06-2014,Steelhead,The Dalles,1319,1786,63433,63354,NA,21.308,149.146,142.807,59.633
08-07-2014,Steelhead,The Dalles,1821,1688,65254,65042,NA,21.533,157.704,143.211,62.992
08-08-2014,Steelhead,The Dalles,1679,1637,66933,66679,NA,21.529,154.313,142.11,61.808
08-09-2014,Steelhead,The Dalles,1814,1808,68747,68487,NA,21.688,152.538,136.747,61.033
08-10-2014,Steelhead,The Dalles,1741,1622,70488,70109,NA,22.088,144.296,137.168,58.029
08-11-2014,Steelhead,The Dalles,1437,1579,71925,71688,NA,22.35,157.646,138.625,62.775
08-12-2014,Steelhead,The Dalles,1218,1506,73143,73194,NA,22.563,141.238,142.543,56.225
08-13-2014,Steelhead,The Dalles,908,1521,74051,74715,NA,22.325,153.275,143.412,61.046
08-14-2014,Steelhead,The Dalles,1053,1564,75104,76279,NA,22.058,151.783,134.347,60.742
08-15-2014,Steelhead,The Dalles,1003,1841,76107,78120,NA,22.171,141.95,132.443,56.729
08-16-2014,Steelhead,The Dalles,940,2273,77047,80393,NA,22.413,127.413,133.056,51.3
08-17-2014,Steelhead,The Dalles,1267,2553,78314,82946,NA,22.521,120.65,131.993,48.133
08-18-2014,Steelhead,The Dalles,977,2159,79291,85105,NA,22.592,133.742,130.589,53.383
08-19-2014,Steelhead,The Dalles,522,2256,79813,87361,NA,22.613,139.079,135.375,55.479
08-20-2014,Steelhead,The Dalles,694,1758,80507,89119,NA,22.288,128,134.835,50.771
08-21-2014,Steelhead,The Dalles,1044,1641,81551,90760,NA,21.888,126.979,123.831,50.863
08-22-2014,Steelhead,The Dalles,1435,1975,82986,92735,NA,21.963,133.858,132.891,53.467
08-23-2014,Steelhead,The Dalles,1581,2094,84567,94829,NA,22.233,127.867,131.073,51.375
08-24-2014,Steelhead,The Dalles,1526,2795,86093,97624,NA,22.317,123.496,131.833,49.529
08-25-2014,Steelhead,The Dalles,757,3062,86850,100686,NA,22.213,131.233,128.534,52.158
08-26-2014,Steelhead,The Dalles,556,3038,87406,103724,NA,22.271,130.004,124.246,52.008
08-27-2014,Steelhead,The Dalles,583,3058,87989,106782,NA,22.3,135.988,123.953,54.288
08-28-2014,Steelhead,The Dalles,768,2810,88757,109592,NA,22.204,131.283,120.967,52.217
08-29-2014,Steelhead,The Dalles,829,2584,89586,112176,NA,21.888,130.971,124.171,52.238
08-30-2014,Steelhead,The Dalles,1019,2592,90605,114768,NA,21.779,117.867,118.635,47.354
08-31-2014,Steelhead,The Dalles,1603,3549,92208,118317,NA,21.538,124.504,120.84,49.538
09-01-2014,Steelhead,The Dalles,2478,3435,94686,121752,NA,21.433,88.821,101.295,0.067
09-02-2014,Steelhead,The Dalles,3192,4497,97878,126249,NA,21.338,96.125,98.322,NA
09-03-2014,Steelhead,The Dalles,3026,5462,100904,131711,NA,21,100.121,94.543,NA
09-04-2014,Steelhead,The Dalles,7402,4934,108306,136645,NA,20.713,110.863,93.281,NA
09-05-2014,Steelhead,The Dalles,5581,4825,113887,141470,NA,20.971,101.088,96.118,NA
09-06-2014,Steelhead,The Dalles,5500,4798,119387,146268,NA,21.017,97.954,95.668,NA
09-07-2014,Steelhead,The Dalles,4350,5174,123737,151442,NA,21.025,80.413,89.538,NA
09-08-2014,Steelhead,The Dalles,3420,6571,127157,158013,NA,20.971,78.671,89.814,NA
09-09-2014,Steelhead,The Dalles,3149,5082,130306,163095,NA,20.638,79.092,85.897,7.304
09-10-2014,Steelhead,The Dalles,4609,4240,134915,167335,NA,20.288,80.392,96.103,7.467
09-11-2014,Steelhead,The Dalles,5781,3704,140696,171039,NA,20.196,76.513,93.671,7.292
09-12-2014,Steelhead,The Dalles,7488,3963,148184,175002,NA,19.967,93.788,96.419,7.267
09-13-2014,Steelhead,The Dalles,8460,3798,156644,178800,NA,19.929,93.383,85.885,7.633
09-14-2014,Steelhead,The Dalles,7300,4046,163944,182846,NA,20.042,81.45,87.117,7.904
09-15-2014,Steelhead,The Dalles,5661,4944,169605,187790,NA,20.071,86.742,89.695,7.671
09-16-2014,Steelhead,The Dalles,4021,5094,173626,192884,NA,20.088,84.567,91.919,NA
09-17-2014,Steelhead,The Dalles,4293,4734,177919,197618,NA,NA,93.733,91.89,NA
09-18-2014,Steelhead,The Dalles,4825,4024,182744,201642,NA,NA,85.004,86.09,NA
09-19-2014,Steelhead,The Dalles,4301,4106,187045,205748,NA,NA,84.958,89.118,NA
09-20-2014,Steelhead,The Dalles,5131,4328,192176,210076,NA,NA,74.067,86.242,NA
09-21-2014,Steelhead,The Dalles,4627,4483,196803,214559,NA,NA,79.671,88.124,NA
09-22-2014,Steelhead,The Dalles,4364,4507,201167,219066,NA,NA,80.421,83.58,NA
09-23-2014,Steelhead,The Dalles,3846,4428,205013,223494,NA,NA,101.992,88.142,NA
09-24-2014,Steelhead,The Dalles,3049,4575,208062,228069,NA,NA,115.092,90.419,NA
09-25-2014,Steelhead,The Dalles,2183,3932,210245,232001,NA,NA,91.921,91.887,NA
09-26-2014,Steelhead,The Dalles,3173,3997,213418,235998,NA,NA,78.271,93.288,NA
09-27-2014,Steelhead,The Dalles,3747,2773,217165,238771,NA,NA,88.313,87.249,NA
09-28-2014,Steelhead,The Dalles,3000,2535,220165,241306,NA,NA,81.692,88.408,NA
09-29-2014,Steelhead,The Dalles,3724,2816,223889,244122,NA,NA,69.929,89.428,NA
09-30-2014,Steelhead,The Dalles,2479,3171,226368,247293,NA,NA,72.392,84.203,NA
10-01-2014,Steelhead,The Dalles,2106,2875,228474,250168,NA,NA,74.438,82.643,NA
10-02-2014,Steelhead,The Dalles,2179,2709,230653,252877,NA,NA,86.863,83.461,NA
10-03-2014,Steelhead,The Dalles,2007,2120,232660,254997,NA,NA,99.783,88.018,NA
10-04-2014,Steelhead,The Dalles,2135,1482,234795,256479,NA,NA,76.133,85.609,NA
10-05-2014,Steelhead,The Dalles,1663,1671,236458,258150,NA,NA,79.625,86.759,NA
10-06-2014,Steelhead,The Dalles,1459,1712,237917,259862,NA,NA,99.979,90.934,NA
10-07-2014,Steelhead,The Dalles,1038,1612,238955,261474,NA,NA,98.604,85.158,NA
10-08-2014,Steelhead,The Dalles,1080,1406,240035,262880,NA,NA,102.821,90.988,NA
10-09-2014,Steelhead,The Dalles,1082,1209,241117,264089,NA,NA,102.929,95.714,NA
10-10-2014,Steelhead,The Dalles,704,1021,241821,265110,NA,NA,89.9,96.492,NA
10-11-2014,Steelhead,The Dalles,823,1183,242644,266293,NA,NA,71.754,91.239,NA
10-12-2014,Steelhead,The Dalles,776,1060,243420,267353,NA,NA,79.05,92.157,NA
10-13-2014,Steelhead,The Dalles,947,986,244367,268339,NA,NA,90.958,93.242,NA
10-14-2014,Steelhead,The Dalles,522,718,244889,269057,NA,NA,91,98.323,NA
10-15-2014,Steelhead,The Dalles,377,817,245266,269874,NA,NA,82.638,100.805,NA
10-16-2014,Steelhead,The Dalles,688,976,245954,270850,NA,NA,93.9,97.574,NA
10-17-2014,Steelhead,The Dalles,862,837,246816,271687,NA,NA,97.704,97.961,NA
10-18-2014,Steelhead,The Dalles,595,609,247411,272296,NA,NA,76.7,96.128,NA
