Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
02-01-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,205.175,145.262,NA
02-02-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,212.175,146.364,NA
02-03-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,193.667,139.774,NA
02-04-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,209.146,142.95,NA
02-05-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,216.917,137.223,NA
02-06-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,207.771,134.657,NA
02-07-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,222.192,134.099,NA
02-08-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,232.725,147.04,NA
02-09-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,209.896,142.811,NA
02-10-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,227.192,142.929,NA
02-11-2015,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,245.379,149.749,NA
02-12-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,245.892,149.933,NA
02-13-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,241.917,142.982,NA
02-14-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,233.042,150.505,NA
02-15-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,247.658,156.634,NA
02-16-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,242.2,150.755,NA
02-17-2015,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,231.675,154.584,NA
02-18-2015,Steelhead,The Dalles,NA,1,NA,5,NA,NA,240.733,151.33,NA
02-19-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,227.258,153.018,27.146
02-20-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,235.213,153.778,10.354
02-21-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,222.013,148.829,NA
02-22-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,223.554,149.595,NA
02-23-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,224.9,148.112,NA
02-24-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,220.221,143.674,NA
02-25-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,199.754,135.496,NA
02-26-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,180.804,138.124,NA
02-27-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,213.717,148.405,NA
02-28-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,196.008,143.119,NA
03-01-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,188.971,143.922,NA
03-02-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,181.717,148.847,NA
03-03-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,175.546,144.169,NA
03-04-2015,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,178.696,149.896,NA
03-05-2015,Steelhead,The Dalles,NA,1,NA,6,NA,NA,201.271,151.661,NA
03-06-2015,Steelhead,The Dalles,NA,NA,NA,6,NA,NA,211.433,154.905,NA
03-07-2015,Steelhead,The Dalles,NA,NA,NA,6,NA,NA,191.271,154.771,NA
03-08-2015,Steelhead,The Dalles,NA,NA,NA,6,NA,NA,182.175,158.701,NA
03-09-2015,Steelhead,The Dalles,NA,1,NA,7,NA,NA,176.958,163.966,NA
03-10-2015,Steelhead,The Dalles,NA,1,NA,8,NA,NA,177.3,156.875,NA
03-11-2015,Steelhead,The Dalles,NA,1,NA,9,NA,NA,167.313,157.954,NA
03-12-2015,Steelhead,The Dalles,NA,1,NA,10,NA,NA,173.438,168.235,NA
03-13-2015,Steelhead,The Dalles,NA,1,NA,11,NA,NA,166.704,159.402,NA
03-14-2015,Steelhead,The Dalles,NA,1,NA,12,NA,NA,147.846,165.895,NA
03-15-2015,Steelhead,The Dalles,NA,1,NA,13,NA,NA,132.329,163.028,NA
03-16-2015,Steelhead,The Dalles,NA,1,NA,14,NA,NA,169.771,160.196,NA
03-17-2015,Steelhead,The Dalles,NA,2,NA,16,NA,NA,176.2,169.35,NA
03-18-2015,Steelhead,The Dalles,NA,1,NA,17,NA,7.6,171.642,172.12,NA
03-19-2015,Steelhead,The Dalles,NA,1,NA,18,NA,7.754,202.438,176.96,NA
03-20-2015,Steelhead,The Dalles,NA,1,NA,19,NA,7.954,188.708,167.72,NA
03-21-2015,Steelhead,The Dalles,NA,2,NA,21,NA,8.146,184.904,173.916,NA
03-22-2015,Steelhead,The Dalles,NA,1,NA,22,NA,8.25,209.013,174.335,NA
03-23-2015,Steelhead,The Dalles,NA,1,NA,23,NA,8.325,193.525,172.929,NA
03-24-2015,Steelhead,The Dalles,NA,2,NA,25,NA,8.404,188.796,177.791,NA
03-25-2015,Steelhead,The Dalles,NA,2,NA,27,NA,8.421,204.933,180.025,NA
03-26-2015,Steelhead,The Dalles,NA,1,NA,28,NA,8.488,204.758,182.945,NA
03-27-2015,Steelhead,The Dalles,NA,1,NA,29,NA,8.75,211.942,185.21,NA
03-28-2015,Steelhead,The Dalles,NA,1,NA,30,NA,8.9,200.054,183.687,NA
03-29-2015,Steelhead,The Dalles,NA,2,NA,32,NA,8.888,185.5,185.512,NA
03-30-2015,Steelhead,The Dalles,NA,4,NA,36,NA,9.058,223.946,199.71,NA
03-31-2015,Steelhead,The Dalles,NA,3,NA,39,NA,9.083,220.492,203.36,21.363
04-01-2015,Steelhead,The Dalles,14,64,14,64,NA,8.913,192.4,206.24,4.8
04-02-2015,Steelhead,The Dalles,12,53,26,117,NA,8.979,218.6,203.366,38.5
04-03-2015,Steelhead,The Dalles,15,65,41,182,NA,9.075,216.7,210.572,15.7
04-04-2015,Steelhead,The Dalles,12,48,53,230,NA,9.229,223.2,205.555,NA
04-05-2015,Steelhead,The Dalles,12,47,65,277,NA,9.346,215.8,209.846,NA
04-06-2015,Steelhead,The Dalles,2,38,67,315,NA,9.438,207.9,208.217,NA
04-07-2015,Steelhead,The Dalles,6,40,73,355,NA,9.529,208.3,208.915,NA
04-08-2015,Steelhead,The Dalles,13,40,86,395,NA,9.583,192.8,197.354,NA
04-09-2015,Steelhead,The Dalles,8,39,94,434,NA,9.621,175.4,202.217,NA
04-10-2015,Steelhead,The Dalles,12,31,106,465,NA,9.733,166.7,210.144,66.4
04-11-2015,Steelhead,The Dalles,17,37,123,502,NA,9.713,153.5,211.28,61.5
04-12-2015,Steelhead,The Dalles,6,38,129,540,NA,9.6,164.7,213.905,65.9
04-13-2015,Steelhead,The Dalles,9,39,138,579,NA,9.663,184.7,208.262,73.6
04-14-2015,Steelhead,The Dalles,13,37,151,616,NA,9.546,160.7,214.764,64.3
04-15-2015,Steelhead,The Dalles,7,36,158,652,NA,9.492,137.4,221.722,55
04-16-2015,Steelhead,The Dalles,6,34,164,686,NA,9.713,149.6,215.244,59.7
04-17-2015,Steelhead,The Dalles,5,26,169,712,NA,10,130,213.838,52.3
04-18-2015,Steelhead,The Dalles,12,23,181,735,NA,10.233,131.8,212.514,52.8
04-19-2015,Steelhead,The Dalles,9,19,190,754,NA,10.313,137.9,207.291,55.2
04-20-2015,Steelhead,The Dalles,11,21,201,775,NA,10.546,154.1,219.055,61.5
04-21-2015,Steelhead,The Dalles,13,17,214,792,NA,10.675,148.4,221.036,59.2
04-22-2015,Steelhead,The Dalles,15,21,229,813,NA,10.617,141.9,231.303,56.7
04-23-2015,Steelhead,The Dalles,2,14,231,827,NA,10.517,153.6,236.331,61.5
04-24-2015,Steelhead,The Dalles,2,18,233,845,NA,10.683,143.4,234.695,57.4
04-25-2015,Steelhead,The Dalles,39,29,492,94,NA,10.879,139.4,244.685,55.8
04-26-2015,Steelhead,The Dalles,4,14,237,859,NA,11.079,141.4,241.521,56.6
04-27-2015,Steelhead,The Dalles,8,11,245,870,NA,11.479,166.8,237.958,67
04-28-2015,Steelhead,The Dalles,12,12,257,882,NA,11.908,146.9,237.772,58.6
04-29-2015,Steelhead,The Dalles,13,12,270,894,NA,12.042,136.3,228.763,54.5
04-30-2015,Steelhead,The Dalles,10,11,280,905,NA,11.871,119.8,223.648,48.1
05-01-2015,Steelhead,The Dalles,3,10,283,915,NA,12.179,150.2,235.06,59.9
05-02-2015,Steelhead,The Dalles,3,11,286,926,NA,12.475,167.4,233.025,67
05-03-2015,Steelhead,The Dalles,7,11,293,937,NA,12.75,164.3,229.539,65.6
05-04-2015,Steelhead,The Dalles,15,9,308,946,NA,13.058,163.6,229.36,65.4
05-05-2015,Steelhead,The Dalles,5,7,313,953,NA,13.038,148.2,228.414,59.3
05-06-2015,Steelhead,The Dalles,2,8,315,961,NA,12.946,157.6,239.798,63.2
05-07-2015,Steelhead,The Dalles,4,12,319,973,NA,12.988,158.3,237.415,63.3
05-08-2015,Steelhead,The Dalles,6,9,325,982,NA,13.425,153.3,235.52,61.2
05-09-2015,Steelhead,The Dalles,4,12,329,994,NA,13.788,145.4,248.662,58.2
05-10-2015,Steelhead,The Dalles,3,10,332,1004,NA,14.067,133.5,247.251,53.3
05-11-2015,Steelhead,The Dalles,4,11,336,1015,NA,14.054,127.9,245.031,51.2
05-12-2015,Steelhead,The Dalles,381,1198,4818,7496,NA,13.775,151.1,258.22,60.5
05-13-2015,Steelhead,The Dalles,3,11,339,1026,NA,13.833,170.6,259.344,68.3
05-14-2015,Steelhead,The Dalles,2,9,341,1035,NA,13.988,175.9,250.142,70.3
05-15-2015,Steelhead,The Dalles,1,12,342,1047,NA,14.371,185.8,257.623,74
05-16-2015,Steelhead,The Dalles,2,12,344,1059,NA,14.396,162.6,264.26,65.1
05-17-2015,Steelhead,The Dalles,6,17,350,1076,NA,14.442,152.5,270.192,61
05-18-2015,Steelhead,The Dalles,8,12,358,1088,NA,14.608,190.7,288.232,76.4
05-19-2015,Steelhead,The Dalles,5,11,363,1099,NA,14.827,184.5,297.923,73.7
05-20-2015,Steelhead,The Dalles,6,13,369,1112,NA,14.848,177.9,297.365,71.2
05-21-2015,Steelhead,The Dalles,5,13,374,1125,NA,15.079,194,301.048,78.1
05-22-2015,Steelhead,The Dalles,8,9,382,1134,NA,15.1,187.1,291.398,74.7
05-23-2015,Steelhead,The Dalles,4,14,386,1148,NA,15.018,188.9,296.077,75.4
05-24-2015,Steelhead,The Dalles,11,12,397,1160,NA,15.267,207.1,303.445,82.6
05-25-2015,Steelhead,The Dalles,2,11,399,1171,NA,15.602,194.2,300.755,77.8
05-26-2015,Steelhead,The Dalles,6,15,405,1186,NA,16.018,196.7,292.901,78.4
05-27-2015,Steelhead,The Dalles,5,15,410,1201,NA,16.174,201.4,293.092,81
05-28-2015,Steelhead,The Dalles,12,17,422,1218,NA,16.4,197.9,293.965,79.1
05-29-2015,Steelhead,The Dalles,16,26,438,1244,NA,16.714,186.8,284.01,74.8
05-30-2015,Steelhead,The Dalles,16,21,454,1265,NA,17.014,166.2,290.706,66.7
05-31-2015,Steelhead,The Dalles,9,20,463,1285,NA,17.104,179,284.6,71.7
06-01-2015,Steelhead,The Dalles,26,24,489,1309,NA,17.421,182.3,277.353,72.7
06-02-2015,Steelhead,The Dalles,31,21,520,1330,NA,17.525,181.4,279.175,72.6
06-03-2015,Steelhead,The Dalles,10,23,530,1353,NA,17.62,161.8,292.169,64.7
06-04-2015,Steelhead,The Dalles,14,29,544,1382,NA,17.649,170.1,292.938,67.9
06-05-2015,Steelhead,The Dalles,22,35,566,1417,NA,17.864,169.8,297.463,68
06-06-2015,Steelhead,The Dalles,20,34,586,1451,NA,18.051,159.9,305.276,64.1
06-07-2015,Steelhead,The Dalles,22,37,608,1488,NA,18.273,162.4,295.801,65.2
06-08-2015,Steelhead,The Dalles,22,30,630,1518,NA,18.402,166.7,300.944,67
06-09-2015,Steelhead,The Dalles,26,55,656,1573,NA,18.561,187.3,301.489,74.9
06-10-2015,Steelhead,The Dalles,6,49,662,1622,NA,18.585,152.7,291.452,61.2
06-11-2015,Steelhead,The Dalles,31,50,693,1672,NA,18.623,154.5,292.154,61.7
06-12-2015,Steelhead,The Dalles,32,57,725,1729,NA,18.989,141.3,284.724,56.5
06-13-2015,Steelhead,The Dalles,24,65,749,1794,NA,18.924,143.2,272.997,57
06-14-2015,Steelhead,The Dalles,39,73,788,1867,NA,19.275,135.4,268.927,53.9
06-15-2015,Steelhead,The Dalles,54,78,842,1945,NA,19.524,153.2,264.428,61.4
06-16-2015,Steelhead,The Dalles,73,81,915,2026,NA,19.762,154.9,257.55,61.9
06-17-2015,Steelhead,The Dalles,55,90,970,2116,NA,19.55,135.1,258.687,54
06-18-2015,Steelhead,The Dalles,75,92,1045,2208,NA,19.653,111.3,267.75,44.5
06-19-2015,Steelhead,The Dalles,112,102,1157,2310,NA,19.702,107.7,261.095,43.2
06-20-2015,Steelhead,The Dalles,126,152,1283,2462,NA,19.683,101.6,250.615,40.4
06-21-2015,Steelhead,The Dalles,136,156,1419,2618,NA,19.972,103.8,251.363,41.4
06-22-2015,Steelhead,The Dalles,143,166,1562,2784,NA,20.072,101.2,265.879,40.4
06-23-2015,Steelhead,The Dalles,74,168,1636,2952,NA,20.13,103.2,263.698,41.2
06-24-2015,Steelhead,The Dalles,123,207,1759,3159,NA,20.158,120.4,266.298,48.2
06-25-2015,Steelhead,The Dalles,185,269,1944,3428,NA,20.313,123.5,274.637,49.5
06-26-2015,Steelhead,The Dalles,152,292,2096,3720,NA,20.702,133.2,264.254,53.3
06-27-2015,Steelhead,The Dalles,178,321,2274,4041,NA,20.957,137.3,267.67,54.9
06-28-2015,Steelhead,The Dalles,179,343,2453,4384,NA,21.125,138.9,259.119,55.3
06-29-2015,Steelhead,The Dalles,176,386,2629,4770,NA,21.213,143.7,260.606,57.3
06-30-2015,Steelhead,The Dalles,233,376,2862,5146,NA,21.304,137.8,261.081,55.2
07-01-2015,Steelhead,The Dalles,285,402,3147,5548,NA,21.651,127.9,252.622,51.2
07-02-2015,Steelhead,The Dalles,307,512,3454,6060,NA,22.003,144.5,241.747,57.6
07-03-2015,Steelhead,The Dalles,223,569,3677,6629,NA,22.282,127.3,240.348,51.1
07-04-2015,Steelhead,The Dalles,211,676,3888,7305,NA,22.255,120.9,226.714,48.3
07-05-2015,Steelhead,The Dalles,225,753,4113,8058,NA,22.26,118.5,223.328,47.6
07-06-2015,Steelhead,The Dalles,262,711,4375,8769,NA,22.532,128.3,219.838,51.3
07-07-2015,Steelhead,The Dalles,181,776,4556,9545,NA,22.693,137.7,221.989,55.3
07-08-2015,Steelhead,The Dalles,171,856,4727,10401,NA,22.56,115.3,219.191,46.2
07-09-2015,Steelhead,The Dalles,309,1083,5036,11484,NA,23.058,129.8,220.291,52
07-10-2015,Steelhead,The Dalles,388,1146,5424,12630,NA,23.174,101.9,205.804,41
07-11-2015,Steelhead,The Dalles,354,1316,5778,13946,NA,22.762,94.9,205.741,38
07-12-2015,Steelhead,The Dalles,325,1284,6103,15230,NA,22.608,98.3,196.094,39.4
07-13-2015,Steelhead,The Dalles,361,1426,6464,16656,NA,22.945,115.2,198.415,46.1
07-14-2015,Steelhead,The Dalles,248,1305,6712,17961,NA,23.005,112.922,199.036,45.356
07-15-2015,Steelhead,The Dalles,378,1546,7090,19507,NA,22.931,121,193.373,48.3
07-16-2015,Steelhead,The Dalles,485,1857,7575,21364,NA,22.592,115.6,194.391,46.2
07-17-2015,Steelhead,The Dalles,777,1872,8352,23236,NA,22.424,124.7,183.378,49.8
07-18-2015,Steelhead,The Dalles,855,1900,9207,25136,NA,22.683,130.8,181.554,52.2
07-19-2015,Steelhead,The Dalles,781,1954,9988,27090,NA,22.794,120.8,182.637,48.5
07-20-2015,Steelhead,The Dalles,655,2199,10643,29289,NA,22.733,127,176.415,50.7
07-21-2015,Steelhead,The Dalles,515,2090,11158,31379,NA,22.452,125.4,179.454,50.1
07-22-2015,Steelhead,The Dalles,731,2301,11889,33680,NA,22.287,116.3,170.28,46.6
07-23-2015,Steelhead,The Dalles,899,2282,12788,35962,NA,22.055,103.9,167.435,41.5
07-24-2015,Steelhead,The Dalles,1007,2222,13795,38184,NA,22.016,113.9,166.02,45.7
07-25-2015,Steelhead,The Dalles,973,2289,14768,40473,NA,22.103,115.7,169.743,46.5
07-26-2015,Steelhead,The Dalles,1101,2511,15869,42984,NA,21.948,110.1,169.074,44.3
07-27-2015,Steelhead,The Dalles,1481,2303,17350,45287,NA,21.75,112.7,163.097,45
07-28-2015,Steelhead,The Dalles,1916,1990,19266,47277,NA,21.667,120.5,168.525,48
07-29-2015,Steelhead,The Dalles,1513,2068,20779,49345,NA,21.885,123.7,161.282,49.2
07-30-2015,Steelhead,The Dalles,1949,2197,22728,51542,NA,21.867,142.2,163.44,57.1
07-31-2015,Steelhead,The Dalles,2005,2319,24733,53861,NA,22.007,130.3,164.971,52.1
08-01-2015,Steelhead,The Dalles,2125,2125,26858,55986,NA,21.986,131.6,161.532,52.7
08-02-2015,Steelhead,The Dalles,2063,2273,28921,58259,NA,21.889,106.9,147.073,42.6
08-03-2015,Steelhead,The Dalles,1704,1835,30625,60094,NA,21.714,110.9,141.793,44.4
08-04-2015,Steelhead,The Dalles,1183,2152,31808,62246,NA,21.48,123.4,149.676,49.2
08-05-2015,Steelhead,The Dalles,1734,1958,33542,64204,NA,21.581,113.5,145.858,45.5
08-06-2015,Steelhead,The Dalles,1597,1843,35139,66047,NA,21.604,118.7,142.807,47.4
08-07-2015,Steelhead,The Dalles,1670,1817,36809,67864,NA,21.967,139.6,143.211,56
08-08-2015,Steelhead,The Dalles,1776,1754,38585,69618,NA,22.114,132.7,142.11,53
08-09-2015,Steelhead,The Dalles,1639,1933,40224,71551,NA,21.96,110.8,136.747,44.1
08-10-2015,Steelhead,The Dalles,1564,1750,41788,73301,NA,21.881,123.4,137.168,49.3
08-11-2015,Steelhead,The Dalles,976,1681,42764,74982,NA,21.908,112.8,138.625,45.1
08-12-2015,Steelhead,The Dalles,1554,1604,44318,76586,NA,22.099,125.9,142.543,50.3
08-13-2015,Steelhead,The Dalles,1465,1587,45783,78173,NA,22.23,126.9,143.412,50.6
08-14-2015,Steelhead,The Dalles,1596,1644,47379,79817,NA,22.12,120.3,134.347,48
08-15-2015,Steelhead,The Dalles,1541,1925,48920,81742,NA,21.921,127.2,132.443,51
08-16-2015,Steelhead,The Dalles,2108,2336,51028,84078,NA,21.879,134,133.056,53.8
08-17-2015,Steelhead,The Dalles,2248,2651,53276,86729,NA,22.116,133.3,131.993,53.2
08-18-2015,Steelhead,The Dalles,1570,2214,54846,88943,NA,22.254,120.8,130.589,48.3
08-19-2015,Steelhead,The Dalles,1164,2259,56010,91202,NA,22.275,140.5,135.375,56.2
08-20-2015,Steelhead,The Dalles,907,1784,56917,92986,NA,22.126,122.8,134.835,49
08-21-2015,Steelhead,The Dalles,1008,1705,57925,94691,NA,21.444,123.2,123.831,49.3
08-22-2015,Steelhead,The Dalles,2498,2083,60423,96774,NA,21.234,128.9,132.891,51.5
08-23-2015,Steelhead,The Dalles,2091,2217,62514,98991,NA,21.346,134.1,131.073,53.8
08-24-2015,Steelhead,The Dalles,2185,2858,64699,101849,NA,21.484,136.4,131.833,54.3
08-25-2015,Steelhead,The Dalles,1653,3081,66352,104930,NA,21.5,138.1,128.534,55.2
08-26-2015,Steelhead,The Dalles,1781,2941,68133,107871,NA,21.554,128.4,124.246,51.4
08-27-2015,Steelhead,The Dalles,1302,2800,69435,110671,NA,21.505,128.8,123.953,51.4
08-28-2015,Steelhead,The Dalles,1365,2564,70800,113235,NA,21.383,129.4,120.967,51.6
08-29-2015,Steelhead,The Dalles,1333,2286,72133,115521,NA,21.281,96.9,124.171,38.7
08-30-2015,Steelhead,The Dalles,1397,2423,73530,117944,NA,21.099,93.2,118.635,37
08-31-2015,Steelhead,The Dalles,2241,3288,75771,121232,NA,20.994,101.6,120.84,40.4
09-01-2015,Steelhead,The Dalles,3255,3307,79026,124539,NA,20.975,91,101.295,NA
09-02-2015,Steelhead,The Dalles,3718,4271,82744,128810,NA,20.894,93,98.322,NA
09-03-2015,Steelhead,The Dalles,2764,5022,85508,133832,NA,20.593,105.3,94.543,NA
09-04-2015,Steelhead,The Dalles,4656,4432,90164,138264,NA,20.422,98.8,93.281,NA
09-05-2015,Steelhead,The Dalles,3860,4337,94024,142601,NA,20.248,77.6,96.118,NA
09-06-2015,Steelhead,The Dalles,7690,4543,101714,147144,NA,19.836,74.5,95.668,NA
09-07-2015,Steelhead,The Dalles,6059,4908,107773,152052,NA,19.655,75.8,89.538,NA
09-08-2015,Steelhead,The Dalles,5142,6322,112915,158374,NA,19.896,93.4,89.814,NA
09-09-2015,Steelhead,The Dalles,2818,4863,115733,163237,NA,20.138,96,85.897,NA
09-10-2015,Steelhead,The Dalles,4249,4169,119982,167406,NA,20.122,100.1,96.103,NA
09-11-2015,Steelhead,The Dalles,2743,3818,122725,171224,NA,20.04,99.3,93.671,NA
09-12-2015,Steelhead,The Dalles,3378,4293,126103,175517,NA,20.105,98.3,96.419,NA
09-13-2015,Steelhead,The Dalles,3960,4220,130063,179737,NA,20.11,75.2,85.885,NA
09-14-2015,Steelhead,The Dalles,5768,4458,135831,184195,NA,19.518,81.4,87.117,NA
09-15-2015,Steelhead,The Dalles,5927,4997,141758,189192,NA,18.888,96,89.695,NA
09-16-2015,Steelhead,The Dalles,4316,4898,146074,194090,NA,NA,101.7,91.919,NA
09-17-2015,Steelhead,The Dalles,3581,4713,149655,198803,NA,NA,78.7,91.89,NA
09-18-2015,Steelhead,The Dalles,2491,3978,152146,202781,NA,NA,89.2,86.09,NA
09-19-2015,Steelhead,The Dalles,4004,3990,156150,206771,NA,NA,86.6,89.118,NA
09-20-2015,Steelhead,The Dalles,3377,4371,159527,211142,NA,NA,67.3,86.242,NA
09-21-2015,Steelhead,The Dalles,3475,4500,163002,215642,NA,NA,76.7,88.124,NA
09-22-2015,Steelhead,The Dalles,3324,4489,166326,220131,NA,NA,91.2,83.58,NA
09-23-2015,Steelhead,The Dalles,3281,4416,169607,224547,NA,NA,96.2,88.142,NA
09-24-2015,Steelhead,The Dalles,3031,4485,172638,229032,NA,NA,114.7,90.419,NA
09-25-2015,Steelhead,The Dalles,2481,3752,175119,232784,NA,NA,96.6,91.887,NA
09-26-2015,Steelhead,The Dalles,2389,3971,177508,236755,NA,NA,88,93.288,NA
09-27-2015,Steelhead,The Dalles,2986,2845,180494,239600,NA,NA,73.1,87.249,NA
09-28-2015,Steelhead,The Dalles,2260,2604,182754,242204,NA,NA,89.8,88.408,NA
09-29-2015,Steelhead,The Dalles,1872,2993,184626,245197,NA,NA,114.9,89.428,NA
09-30-2015,Steelhead,The Dalles,1489,3200,186115,248397,NA,NA,99.5,84.203,NA
10-01-2015,Steelhead,The Dalles,1747,2894,187862,251291,NA,NA,86.5,82.643,NA
10-02-2015,Steelhead,The Dalles,1758,2785,189620,254076,NA,NA,71.4,83.461,NA
10-03-2015,Steelhead,The Dalles,2166,2186,191786,256262,NA,NA,75.5,88.018,NA
10-04-2015,Steelhead,The Dalles,2203,1591,193989,257853,NA,NA,80.1,85.609,NA
10-05-2015,Steelhead,The Dalles,1513,1755,195502,259608,NA,NA,82.1,86.759,NA
10-06-2015,Steelhead,The Dalles,1557,1749,197059,261357,NA,NA,100.4,90.934,NA
10-07-2015,Steelhead,The Dalles,1407,1592,198466,262949,NA,NA,99.7,85.158,NA
10-08-2015,Steelhead,The Dalles,1045,1367,199511,264316,NA,NA,87.3,90.988,NA
10-09-2015,Steelhead,The Dalles,1160,1207,200671,265523,NA,NA,79.2,95.714,NA
10-10-2015,Steelhead,The Dalles,1505,960,202176,266483,NA,NA,75.8,96.492,NA
10-11-2015,Steelhead,The Dalles,1293,1140,203469,267623,NA,NA,72.5,91.239,NA
10-12-2015,Steelhead,The Dalles,1907,1028,205376,268651,NA,NA,64.3,92.157,NA
10-13-2015,Steelhead,The Dalles,1682,996,207058,269647,NA,NA,77.6,93.242,NA
10-14-2015,Steelhead,The Dalles,1322,712,208380,270359,NA,NA,94.6,98.323,NA
10-15-2015,Steelhead,The Dalles,1090,788,209470,271147,NA,NA,100.5,100.805,NA
10-16-2015,Steelhead,The Dalles,1033,984,210503,272131,NA,NA,97.4,97.574,NA
10-17-2015,Steelhead,The Dalles,691,861,211194,272992,NA,NA,89.3,97.961,NA
10-18-2015,Steelhead,The Dalles,677,626,211871,273618,NA,NA,71.5,96.128,NA
10-19-2015,Steelhead,The Dalles,600,605,212471,274223,NA,NA,81.9,89.9,NA
10-20-2015,Steelhead,The Dalles,710,637,213181,274860,NA,NA,82.2,90.547,NA
