Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
02-09-2019,Steelhead,The Dalles,NA,NA,NA,8,NA,NA,122.6,142.811,NA
02-10-2019,Steelhead,The Dalles,NA,NA,NA,8,NA,NA,127.021,142.929,NA
02-11-2019,Steelhead,The Dalles,NA,NA,NA,8,NA,NA,119.638,149.749,NA
02-12-2019,Steelhead,The Dalles,NA,1,NA,9,NA,NA,125.35,149.933,NA
02-13-2019,Steelhead,The Dalles,NA,1,NA,10,NA,NA,132.413,142.982,NA
02-14-2019,Steelhead,The Dalles,NA,NA,NA,10,NA,NA,142.425,150.505,NA
02-15-2019,Steelhead,The Dalles,NA,NA,NA,10,NA,NA,117.121,156.634,NA
02-16-2019,Steelhead,The Dalles,NA,NA,NA,10,NA,NA,130.954,150.755,NA
02-17-2019,Steelhead,The Dalles,NA,NA,NA,10,NA,NA,137.679,154.584,NA
02-18-2019,Steelhead,The Dalles,NA,1,NA,11,NA,NA,147.138,151.33,NA
02-19-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,129.229,153.018,NA
02-20-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,120.496,153.778,NA
02-21-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,117.983,148.829,NA
02-22-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,130.746,149.595,NA
02-23-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,139.467,148.112,NA
02-24-2019,Steelhead,The Dalles,NA,NA,NA,11,NA,NA,139.275,143.674,NA
02-25-2019,Steelhead,The Dalles,NA,1,NA,12,NA,NA,126.542,135.496,NA
02-26-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,137.058,138.124,NA
02-27-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,137.392,148.405,NA
02-28-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,120.763,143.119,NA
03-01-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,112.7,143.922,NA
03-02-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,112.9,148.847,0.292
03-03-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,117.517,144.169,NA
03-04-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,132.308,149.896,0.292
03-05-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,142.879,151.661,NA
03-06-2019,Steelhead,The Dalles,NA,NA,NA,12,NA,NA,151.954,154.905,0.471
03-07-2019,Steelhead,The Dalles,NA,2,NA,14,NA,NA,160.408,154.771,NA
03-08-2019,Steelhead,The Dalles,NA,1,NA,15,NA,NA,149.446,158.701,0.292
03-09-2019,Steelhead,The Dalles,NA,NA,NA,15,NA,NA,155.213,163.966,NA
03-10-2019,Steelhead,The Dalles,NA,1,NA,16,NA,NA,142.57,156.875,0.3
03-11-2019,Steelhead,The Dalles,NA,1,NA,17,NA,NA,125.533,157.954,NA
03-12-2019,Steelhead,The Dalles,NA,1,NA,18,NA,NA,115.133,168.235,0.288
03-13-2019,Steelhead,The Dalles,NA,NA,NA,18,NA,3.009,115.875,159.402,NA
03-14-2019,Steelhead,The Dalles,NA,1,NA,19,NA,3.292,111.346,165.895,0.433
03-15-2019,Steelhead,The Dalles,NA,1,NA,20,NA,3.45,128.292,163.028,7.408
03-16-2019,Steelhead,The Dalles,NA,1,NA,21,NA,3.627,108.183,160.196,7.683
03-17-2019,Steelhead,The Dalles,NA,NA,NA,21,NA,3.85,131.733,169.35,7.508
03-18-2019,Steelhead,The Dalles,NA,1,NA,22,NA,3.994,122.808,172.12,7.542
03-19-2019,Steelhead,The Dalles,NA,1,NA,23,NA,4.067,120.35,176.96,7.504
03-20-2019,Steelhead,The Dalles,NA,1,NA,24,NA,4.329,126.471,167.72,11.242
03-21-2019,Steelhead,The Dalles,NA,2,NA,26,NA,4.625,114.55,173.916,7.154
03-22-2019,Steelhead,The Dalles,NA,1,NA,27,NA,4.958,148.708,174.335,NA
03-23-2019,Steelhead,The Dalles,NA,1,NA,28,NA,5.2,159.633,172.929,NA
03-24-2019,Steelhead,The Dalles,NA,NA,NA,28,NA,5.496,171.854,177.791,NA
03-25-2019,Steelhead,The Dalles,NA,NA,NA,28,NA,5.688,165.746,180.025,5.975
03-26-2019,Steelhead,The Dalles,NA,1,NA,29,NA,5.929,180.175,182.945,13.588
03-27-2019,Steelhead,The Dalles,NA,NA,NA,29,NA,6.146,177.704,185.21,NA
03-28-2019,Steelhead,The Dalles,NA,1,NA,30,NA,6.275,181.325,183.687,NA
03-29-2019,Steelhead,The Dalles,NA,1,NA,31,NA,6.638,177.988,185.512,NA
03-30-2019,Steelhead,The Dalles,NA,NA,NA,31,NA,6.929,175.642,199.71,NA
03-31-2019,Steelhead,The Dalles,NA,NA,NA,31,NA,7.108,182.17,203.36,4.625
04-01-2019,Steelhead,The Dalles,21,38,21,38,NA,7.292,167.067,206.24,7.483
04-02-2019,Steelhead,The Dalles,14,37,35,75,NA,7.508,147.717,203.366,7.425
04-03-2019,Steelhead,The Dalles,11,37,46,112,NA,7.654,126.071,210.572,NA
04-04-2019,Steelhead,The Dalles,21,31,67,143,NA,7.854,153.229,205.555,NA
04-05-2019,Steelhead,The Dalles,18,28,85,171,NA,8.029,164.196,209.846,NA
04-06-2019,Steelhead,The Dalles,7,24,92,195,NA,8.138,189.6,208.217,NA
04-07-2019,Steelhead,The Dalles,16,27,108,222,NA,8.35,202.067,208.915,NA
04-08-2019,Steelhead,The Dalles,11,29,119,251,NA,8.429,193.763,197.354,NA
04-09-2019,Steelhead,The Dalles,10,25,129,276,NA,8.621,234.146,202.217,15.95
04-10-2019,Steelhead,The Dalles,5,22,134,298,NA,8.854,337.363,210.144,137.979
04-11-2019,Steelhead,The Dalles,3,28,137,326,NA,9.008,324.146,211.28,135.904
04-12-2019,Steelhead,The Dalles,5,27,142,353,NA,9.163,290.833,213.905,138.679
04-13-2019,Steelhead,The Dalles,7,29,149,382,NA,9.158,235.796,208.262,134.154
04-14-2019,Steelhead,The Dalles,9,27,158,409,NA,9.092,227.629,214.764,130.967
04-15-2019,Steelhead,The Dalles,11,27,169,436,NA,9.15,225.017,221.722,122.204
04-16-2019,Steelhead,The Dalles,6,24,175,460,NA,9.475,200.313,215.244,117.108
04-17-2019,Steelhead,The Dalles,7,22,182,482,NA,9.871,202.429,213.838,108.313
04-18-2019,Steelhead,The Dalles,3,18,185,500,NA,10.117,208.629,212.514,107.558
04-19-2019,Steelhead,The Dalles,7,1202,101,5835,NA,10.446,217.871,207.291,105.217
04-20-2019,Steelhead,The Dalles,2,16,187,516,NA,10.617,202.275,219.055,96.154
04-21-2019,Steelhead,The Dalles,1,13,188,529,NA,10.713,236.2,221.036,103.475
04-22-2019,Steelhead,The Dalles,2,16,190,545,NA,10.767,271.079,231.303,107.338
04-23-2019,Steelhead,The Dalles,2,10,192,555,NA,10.929,286.4,236.331,118
04-24-2019,Steelhead,The Dalles,5,12,197,567,NA,10.992,306.083,234.695,119.579
04-25-2019,Steelhead,The Dalles,2,30,18,82,NA,11.25,331.071,244.685,131.592
04-26-2019,Steelhead,The Dalles,1,10,198,577,NA,11.563,288.342,241.521,124.133
04-27-2019,Steelhead,The Dalles,1,9,199,586,NA,11.708,279.921,237.958,119.533
04-28-2019,Steelhead,The Dalles,88,2325,495,21217,NA,11.771,272.642,237.772,118.725
04-29-2019,Steelhead,The Dalles,1,78,25,216,NA,11.842,266.063,228.763,120.371
04-30-2019,Steelhead,The Dalles,3,8,202,594,NA,11.821,250.368,223.648,110.777
05-01-2019,Steelhead,The Dalles,1,123,27,452,NA,11.783,250.058,235.06,109.3
05-02-2019,Steelhead,The Dalles,5,177,32,629,NA,11.6,223.95,233.025,95.638
05-03-2019,Steelhead,The Dalles,7,229,39,858,NA,11.6,231.967,229.539,101.858
05-04-2019,Steelhead,The Dalles,30,372,69,1230,NA,11.75,230.221,229.36,105.375
05-05-2019,Steelhead,The Dalles,42,505,111,1735,NA,11.883,210.463,228.414,94.233
05-06-2019,Steelhead,The Dalles,52,319,163,2054,NA,12.013,215.904,239.798,92.429
05-07-2019,Steelhead,The Dalles,44,545,207,2599,NA,12.2,227.983,237.415,94.175
05-08-2019,Steelhead,The Dalles,2,7,204,601,NA,12.408,220.592,235.52,88.4
05-09-2019,Steelhead,The Dalles,2,11,206,612,NA,12.596,234.867,248.662,93.792
05-10-2019,Steelhead,The Dalles,123,934,596,5124,NA,12.825,240.175,247.251,96.129
05-11-2019,Steelhead,The Dalles,175,1045,771,6169,NA,12.971,261.367,245.031,104.75
05-12-2019,Steelhead,The Dalles,6,5,212,617,NA,13.192,258.358,258.22,103.208
05-13-2019,Steelhead,The Dalles,356,874,1377,8190,NA,13.367,264.896,259.344,106.033
05-14-2019,Steelhead,The Dalles,1,6,213,623,NA,13.45,284,250.142,113.242
05-15-2019,Steelhead,The Dalles,2,9,215,632,NA,13.45,319.596,257.623,127.921
05-16-2019,Steelhead,The Dalles,332,919,2315,11045,NA,13.45,306.325,264.26,122.688
05-17-2019,Steelhead,The Dalles,1,13,216,645,NA,13.529,299.171,270.192,120.421
05-18-2019,Steelhead,The Dalles,171,913,2776,12901,NA,13.738,333.575,288.232,135.175
05-19-2019,Steelhead,The Dalles,316,724,3092,13625,NA,13.842,331.008,297.923,136.921
05-20-2019,Steelhead,The Dalles,285,674,3377,14299,NA,13.563,316.317,297.365,127.188
05-21-2019,Steelhead,The Dalles,336,682,3713,14981,NA,13.358,285.525,301.048,114.175
05-22-2019,Steelhead,The Dalles,1,7,217,652,NA,13.358,283.55,291.398,112.521
05-23-2019,Steelhead,The Dalles,1,9,218,661,NA,13.425,276.346,296.077,110.238
05-24-2019,Steelhead,The Dalles,191,587,4309,16779,NA,13.742,247.242,303.445,99.908
05-25-2019,Steelhead,The Dalles,186,452,4495,17231,NA,13.621,260.779,300.755,104.075
05-26-2019,Steelhead,The Dalles,1,11,219,672,NA,13.658,273.367,292.901,109.313
05-27-2019,Steelhead,The Dalles,199,379,4880,18033,NA,13.867,255.567,293.092,102.221
05-28-2019,Steelhead,The Dalles,195,449,5075,18482,NA,13.963,278.421,293.965,110.817
05-29-2019,Steelhead,The Dalles,4,13,223,685,NA,14.167,278.292,284.01,111.129
05-30-2019,Steelhead,The Dalles,104,342,5292,19179,NA,14.521,288.421,290.706,115.25
05-31-2019,Steelhead,The Dalles,97,291,5389,19470,NA,14.6,310.9,284.6,124.409
06-01-2019,Steelhead,The Dalles,2,16,225,701,NA,14.954,319.083,277.353,128.579
06-02-2019,Steelhead,The Dalles,7,18,232,719,NA,15.25,285.883,279.175,114.779
06-03-2019,Steelhead,The Dalles,1,15,233,734,NA,15.563,292.033,292.169,116.592
06-04-2019,Steelhead,The Dalles,1,22,234,756,NA,15.792,291.125,292.938,115.979
06-05-2019,Steelhead,The Dalles,2,28,236,784,NA,15.9,267.175,297.463,106.988
06-06-2019,Steelhead,The Dalles,1,30,237,814,NA,15.818,281.271,305.276,112.15
06-07-2019,Steelhead,The Dalles,1,32,238,846,NA,15.75,232.525,295.801,92.708
06-08-2019,Steelhead,The Dalles,2,27,240,873,NA,15.817,228.992,300.944,91.696
06-09-2019,Steelhead,The Dalles,2,39,242,912,NA,16.058,229.175,301.489,91.833
06-10-2019,Steelhead,The Dalles,3,32,245,944,NA,16.317,240.471,291.452,95.333
06-11-2019,Steelhead,The Dalles,4,45,249,989,NA,16.433,216.638,292.154,86.729
06-12-2019,Steelhead,The Dalles,9,44,258,1033,NA,16.683,214.604,284.724,85.904
06-13-2019,Steelhead,The Dalles,4,50,262,1083,NA,16.958,205.992,272.997,82.429
06-14-2019,Steelhead,The Dalles,5,60,267,1143,NA,16.892,200.679,268.927,80.063
06-15-2019,Steelhead,The Dalles,9,58,276,1201,NA,17.058,197.892,264.428,78.963
06-16-2019,Steelhead,The Dalles,9,62,285,1263,NA,17.533,175.396,257.55,70.321
06-17-2019,Steelhead,The Dalles,10,68,295,1331,NA,17.892,182.746,258.687,72.713
06-18-2019,Steelhead,The Dalles,3,74,298,1405,NA,18.146,170.283,267.75,68.108
06-19-2019,Steelhead,The Dalles,121,438,8090,26052,NA,17.929,152.654,261.095,61.179
06-20-2019,Steelhead,The Dalles,22,126,320,1531,NA,17.675,166.221,250.615,66.479
06-21-2019,Steelhead,The Dalles,21,130,341,1661,NA,17.825,185.013,251.363,74.025
06-22-2019,Steelhead,The Dalles,19,141,360,1802,NA,17.996,180.383,265.879,72.263
06-23-2019,Steelhead,The Dalles,30,135,390,1937,NA,18.004,141.221,263.698,56.729
06-24-2019,Steelhead,The Dalles,27,184,417,2121,NA,17.867,164.221,266.298,65.933
06-25-2019,Steelhead,The Dalles,33,243,450,2364,NA,17.825,157.008,274.637,62.813
06-26-2019,Steelhead,The Dalles,32,248,482,2612,NA,17.775,163.042,264.254,65.088
06-27-2019,Steelhead,The Dalles,78,292,560,2904,NA,17.788,158.004,267.67,63.008
06-28-2019,Steelhead,The Dalles,80,285,640,3189,NA,17.925,165.617,259.119,66.088
06-29-2019,Steelhead,The Dalles,57,348,697,3537,NA,18.117,148.313,260.606,59.346
06-30-2019,Steelhead,The Dalles,98,306,795,3843,NA,18.25,141.114,261.081,56.182
07-01-2019,Steelhead,The Dalles,125,334,920,4177,NA,18.296,153.392,252.622,61.529
07-02-2019,Steelhead,The Dalles,112,431,1032,4608,NA,18.221,121.621,241.747,48.771
07-03-2019,Steelhead,The Dalles,139,477,1171,5085,NA,18.325,124.875,240.348,49.838
07-04-2019,Steelhead,The Dalles,186,558,1357,5643,NA,18.658,117,226.714,46.663
07-05-2019,Steelhead,The Dalles,240,618,1597,6261,NA,18.921,122.7,223.328,49.058
07-06-2019,Steelhead,The Dalles,236,561,1833,6822,NA,19.121,122.475,219.838,49.033
07-07-2019,Steelhead,The Dalles,344,628,2177,7450,NA,19.083,123.254,221.989,49.129
07-08-2019,Steelhead,The Dalles,297,687,2474,8137,NA,19.188,131.338,219.191,52.183
07-09-2019,Steelhead,The Dalles,288,873,2762,9010,NA,19.363,125.204,220.291,50.021
07-10-2019,Steelhead,The Dalles,225,942,2987,9952,NA,19.467,113.379,205.804,45.15
07-11-2019,Steelhead,The Dalles,238,1041,3225,10993,NA,19.608,132.042,205.741,52.713
07-12-2019,Steelhead,The Dalles,311,1044,3536,12037,NA,19.863,133.871,196.094,53.279
07-13-2019,Steelhead,The Dalles,362,1102,3898,13139,NA,19.946,141.404,198.415,56.467
07-14-2019,Steelhead,The Dalles,371,1021,4269,14160,NA,20.083,119.567,199.036,47.513
07-15-2019,Steelhead,The Dalles,368,1108,4637,15268,NA,20.217,139.367,193.373,55.5
07-16-2019,Steelhead,The Dalles,302,1513,4939,16781,NA,20.358,129.642,194.391,52.117
07-17-2019,Steelhead,The Dalles,384,1474,5323,18255,NA,20.492,120.463,183.378,48.154
07-18-2019,Steelhead,The Dalles,256,1471,5579,19726,NA,20.492,119.504,181.554,47.892
07-19-2019,Steelhead,The Dalles,344,1469,5923,21195,NA,20.379,136.596,182.637,54.592
07-20-2019,Steelhead,The Dalles,309,1605,6232,22800,NA,20.508,135.717,176.415,54.063
07-21-2019,Steelhead,The Dalles,302,1638,6534,24438,NA,20.742,129.242,179.454,51.717
07-22-2019,Steelhead,The Dalles,371,1771,6905,26209,NA,21.067,118.858,170.28,47.646
07-23-2019,Steelhead,The Dalles,363,1823,7268,28032,NA,21.088,130.708,167.435,52.154
07-24-2019,Steelhead,The Dalles,327,1822,7595,29854,NA,20.8,120.65,166.02,47.908
07-25-2019,Steelhead,The Dalles,353,1911,7948,31765,NA,20.95,127.146,169.743,50.896
07-26-2019,Steelhead,The Dalles,273,2090,8221,33855,NA,21.292,145.283,169.074,58.363
07-27-2019,Steelhead,The Dalles,310,1930,8531,35785,NA,21.4,121.688,163.097,48.446
07-28-2019,Steelhead,The Dalles,223,1735,8754,37520,NA,21.229,116.492,168.525,46.708
07-29-2019,Steelhead,The Dalles,263,1811,9017,39331,NA,21.471,127.213,161.282,50.863
07-30-2019,Steelhead,The Dalles,155,2045,9172,41376,NA,21.413,124.513,163.44,49.65
07-31-2019,Steelhead,The Dalles,210,2220,9382,43596,NA,21.221,132.617,164.971,52.983
08-01-2019,Steelhead,The Dalles,282,1943,9664,45539,NA,21.433,155.288,161.532,62.125
08-02-2019,Steelhead,The Dalles,306,2032,9970,47571,NA,21.567,139.708,147.073,55.804
08-03-2019,Steelhead,The Dalles,419,1614,10389,49185,NA,21.667,138.763,141.793,55.504
08-04-2019,Steelhead,The Dalles,327,1877,10716,51062,NA,21.979,130.417,149.676,52.8
08-05-2019,Steelhead,The Dalles,318,1661,11034,52723,NA,22.229,130.792,145.858,52.163
08-06-2019,Steelhead,The Dalles,271,1578,11305,54301,NA,22.388,130.592,142.807,52.133
08-07-2019,Steelhead,The Dalles,191,1593,11496,55894,NA,22.338,136.733,143.211,54.529
08-08-2019,Steelhead,The Dalles,295,1656,11791,57550,NA,22.058,134.35,142.11,53.442
08-09-2019,Steelhead,The Dalles,352,1723,12143,59273,NA,21.904,113.533,136.747,45.779
08-10-2019,Steelhead,The Dalles,246,1598,12389,60871,NA,22.175,122.088,137.168,48.517
08-11-2019,Steelhead,The Dalles,267,1435,12656,62306,NA,22.167,106.846,138.625,42.575
08-12-2019,Steelhead,The Dalles,406,1342,13062,63648,NA,21.95,105.279,142.543,42.2
08-13-2019,Steelhead,The Dalles,244,1310,13306,64958,NA,22.15,122.908,143.412,49.071
08-14-2019,Steelhead,The Dalles,164,1492,13470,66450,NA,22.238,136.9,134.347,54.667
08-15-2019,Steelhead,The Dalles,262,1688,13732,68138,NA,22.188,110.225,132.443,43.983
08-16-2019,Steelhead,The Dalles,359,2158,14091,70296,NA,21.892,104.238,133.056,41.458
08-17-2019,Steelhead,The Dalles,409,2421,14500,72717,NA,21.567,106.85,131.993,42.867
08-18-2019,Steelhead,The Dalles,394,1960,14894,74677,NA,21.654,96.692,130.589,38.496
08-19-2019,Steelhead,The Dalles,576,1719,15470,76396,NA,21.754,99.967,135.375,39.996
08-20-2019,Steelhead,The Dalles,423,1357,15893,77753,NA,21.875,113.879,134.835,45.542
08-21-2019,Steelhead,The Dalles,257,1434,16150,79187,NA,21.938,126.246,123.831,50.138
08-22-2019,Steelhead,The Dalles,265,1857,16415,81044,NA,21.688,129.717,132.891,51.796
08-23-2019,Steelhead,The Dalles,389,1967,16804,83011,NA,21.729,122.263,131.073,48.942
08-24-2019,Steelhead,The Dalles,355,2336,17159,85347,NA,21.796,103.504,131.833,41.254
08-25-2019,Steelhead,The Dalles,366,2491,17525,87838,NA,21.604,91.954,128.534,34.696
08-26-2019,Steelhead,The Dalles,441,2434,17966,90272,NA,21.488,97.067,124.246,39
08-27-2019,Steelhead,The Dalles,334,2248,18300,92520,NA,21.692,102.175,123.953,40.992
08-28-2019,Steelhead,The Dalles,376,2047,18676,94567,NA,21.892,109.833,120.967,43.758
08-29-2019,Steelhead,The Dalles,656,1788,19332,96355,NA,22.075,116.317,124.171,46.675
08-30-2019,Steelhead,The Dalles,290,1900,19622,98255,NA,21.967,108.675,118.635,43.325
08-31-2019,Steelhead,The Dalles,491,2306,20113,100561,NA,21.975,108.471,120.84,43.504
09-01-2019,Steelhead,The Dalles,441,2524,20554,103085,NA,22.067,97.85,101.295,0.063
09-02-2019,Steelhead,The Dalles,461,3325,21015,106410,NA,22.058,92.163,98.322,NA
09-03-2019,Steelhead,The Dalles,300,3857,21315,110267,NA,22.025,105.471,94.543,NA
09-04-2019,Steelhead,The Dalles,259,4026,21574,114293,NA,22.008,97.421,93.281,NA
09-05-2019,Steelhead,The Dalles,290,3669,21864,117962,NA,22.033,92.642,96.118,NA
09-06-2019,Steelhead,The Dalles,376,4051,22240,122013,NA,22.154,90.263,95.668,NA
09-07-2019,Steelhead,The Dalles,365,4075,22605,126088,NA,22.242,86.854,89.538,NA
09-08-2019,Steelhead,The Dalles,692,5253,23297,131341,NA,22.071,74.6,89.814,NA
09-09-2019,Steelhead,The Dalles,1132,3696,24429,135037,NA,21.788,69.538,85.897,NA
09-10-2019,Steelhead,The Dalles,1042,3078,25471,138115,NA,21.613,81.954,96.103,NA
09-11-2019,Steelhead,The Dalles,813,3162,26284,141277,NA,21.567,84.054,93.671,NA
09-12-2019,Steelhead,The Dalles,826,3638,27110,144915,NA,21.579,104.6,96.419,NA
09-13-2019,Steelhead,The Dalles,1124,3720,28234,148635,NA,21.629,79.096,85.885,NA
09-14-2019,Steelhead,The Dalles,968,4078,29202,152713,NA,21.5,78.063,87.117,NA
09-15-2019,Steelhead,The Dalles,1451,4494,30653,157207,NA,21.233,73.021,89.695,NA
09-16-2019,Steelhead,The Dalles,735,3798,31388,161005,NA,21.025,76.246,91.919,NA
09-17-2019,Steelhead,The Dalles,573,3614,31961,164619,NA,20.67,96.763,91.89,NA
09-18-2019,Steelhead,The Dalles,895,3196,32856,167815,NA,NA,87.679,86.09,NA
09-19-2019,Steelhead,The Dalles,1828,3488,34684,171303,NA,NA,82.179,89.118,NA
09-20-2019,Steelhead,The Dalles,2722,3662,37406,174965,NA,NA,73.646,86.242,NA
09-21-2019,Steelhead,The Dalles,1659,3675,39065,178640,NA,NA,72.754,88.124,NA
09-22-2019,Steelhead,The Dalles,1445,3431,40510,182071,NA,NA,83.979,83.58,NA
09-23-2019,Steelhead,The Dalles,829,3436,41339,185507,NA,NA,71.396,88.142,NA
09-24-2019,Steelhead,The Dalles,965,3600,42304,189107,NA,NA,66.471,90.419,NA
09-25-2019,Steelhead,The Dalles,948,3343,43252,192450,NA,NA,81.838,91.887,NA
09-26-2019,Steelhead,The Dalles,934,3749,44186,196199,NA,NA,66.104,93.288,NA
09-27-2019,Steelhead,The Dalles,897,2637,45083,198836,NA,NA,72.454,87.249,NA
09-28-2019,Steelhead,The Dalles,1254,2293,46337,201129,NA,NA,84.175,88.408,NA
09-29-2019,Steelhead,The Dalles,729,2637,47066,203766,NA,NA,70.729,89.428,NA
09-30-2019,Steelhead,The Dalles,709,3007,47775,206773,NA,NA,91.188,84.203,NA
10-01-2019,Steelhead,The Dalles,1036,2533,48811,209306,NA,NA,88.692,82.643,NA
10-02-2019,Steelhead,The Dalles,858,1951,49669,211257,NA,NA,92.846,83.461,NA
10-03-2019,Steelhead,The Dalles,679,1875,50348,213132,NA,NA,92.383,88.018,NA
10-04-2019,Steelhead,The Dalles,532,1499,50880,214631,NA,NA,76.954,85.609,NA
10-05-2019,Steelhead,The Dalles,579,1358,51459,215989,NA,NA,77.65,86.759,NA
10-06-2019,Steelhead,The Dalles,652,1359,52111,217348,NA,NA,73.658,90.934,NA
10-07-2019,Steelhead,The Dalles,543,1408,52654,218756,NA,NA,73.7,85.158,NA
10-08-2019,Steelhead,The Dalles,548,1306,53202,220062,NA,NA,72.438,90.988,NA
10-09-2019,Steelhead,The Dalles,760,1099,53962,221161,NA,NA,100.25,95.714,NA
10-10-2019,Steelhead,The Dalles,579,917,54541,222078,NA,NA,94.175,96.492,NA
10-11-2019,Steelhead,The Dalles,477,933,55018,223011,NA,NA,95.758,91.239,NA
10-12-2019,Steelhead,The Dalles,452,931,55470,223942,NA,NA,74.438,92.157,NA
10-13-2019,Steelhead,The Dalles,427,822,55897,224764,NA,NA,80.758,93.242,NA
10-14-2019,Steelhead,The Dalles,436,646,56333,225410,NA,NA,80.417,98.323,NA
10-15-2019,Steelhead,The Dalles,502,707,56835,226117,NA,NA,90.788,100.805,NA
10-16-2019,Steelhead,The Dalles,325,960,57160,227077,NA,NA,96.838,97.574,NA
10-17-2019,Steelhead,The Dalles,371,677,57531,227754,NA,NA,79.675,97.961,NA
10-18-2019,Steelhead,The Dalles,493,488,58024,228242,NA,NA,84.033,96.128,NA
10-19-2019,Steelhead,The Dalles,534,516,58558,228758,NA,NA,72.367,89.9,NA
10-20-2019,Steelhead,The Dalles,542,522,59100,229280,NA,NA,90.829,90.547,NA
