Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
01-28-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,134.7,160.763,NA
01-29-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,133.2,149.919,NA
01-30-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,139,147.026,NA
01-31-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,146.4,152.26,NA
02-01-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,146.9,145.262,NA
02-02-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,147.8,146.364,NA
02-03-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,160.1,139.774,NA
02-04-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,162.2,142.95,NA
02-05-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,164.5,137.223,NA
02-06-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,145.3,134.657,NA
02-07-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,156.1,134.099,NA
02-08-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,161.4,147.04,NA
02-09-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,173.6,142.811,17.5
02-10-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,191.7,142.929,26.1
02-11-2017,Steelhead,The Dalles,NA,NA,NA,NA,NA,NA,222.4,149.749,38
02-12-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,228.6,149.933,26.8
02-13-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,230.4,142.982,38.5
02-14-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,197.6,150.505,0.6
02-15-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,189.5,156.634,28.1
02-16-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,188.9,150.755,55.1
02-17-2017,Steelhead,The Dalles,NA,NA,NA,4,NA,NA,190.2,154.584,34.1
02-18-2017,Steelhead,The Dalles,NA,1,NA,5,NA,NA,220.8,151.33,21.3
02-19-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,242.1,153.018,53.4
02-20-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,235.9,153.778,50.3
02-21-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,237.5,148.829,57.6
02-22-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,238.8,149.595,68.6
02-23-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,257.5,148.112,85.8
02-24-2017,Steelhead,The Dalles,NA,NA,NA,5,NA,NA,253,143.674,39.9
02-25-2017,Steelhead,The Dalles,NA,1,NA,6,NA,NA,245.9,135.496,38.2
02-26-2017,Steelhead,The Dalles,NA,NA,NA,6,NA,NA,241.4,138.124,20.1
02-27-2017,Steelhead,The Dalles,NA,NA,NA,6,NA,NA,212.3,148.405,25.6
02-28-2017,Steelhead,The Dalles,NA,1,NA,7,NA,NA,210.4,143.119,46.1
03-01-2017,Steelhead,The Dalles,29,22,29,22,NA,NA,212.6,143.922,43.9
03-02-2017,Steelhead,The Dalles,21,25,50,47,NA,NA,209.7,148.847,51
03-03-2017,Steelhead,The Dalles,25,27,75,74,NA,NA,231.2,144.169,57.5
03-04-2017,Steelhead,The Dalles,28,32,103,106,NA,NA,248.8,149.896,58.6
03-05-2017,Steelhead,The Dalles,32,32,135,138,NA,NA,225.1,151.661,21.4
03-06-2017,Steelhead,The Dalles,30,26,165,164,NA,NA,209.4,154.905,14.5
03-07-2017,Steelhead,The Dalles,57,32,222,196,NA,NA,224.5,154.771,22.5
03-08-2017,Steelhead,The Dalles,50,31,272,227,NA,NA,228.5,158.701,12.3
03-09-2017,Steelhead,The Dalles,34,34,306,261,NA,NA,245.8,163.966,25.9
03-10-2017,Steelhead,The Dalles,71,30,377,291,NA,NA,260.2,156.875,35
03-11-2017,Steelhead,The Dalles,89,27,466,318,NA,NA,280.1,157.954,37.2
03-12-2017,Steelhead,The Dalles,75,41,541,359,NA,NA,289.1,168.235,40.9
03-13-2017,Steelhead,The Dalles,71,38,612,397,NA,NA,277.6,159.402,49.7
03-14-2017,Steelhead,The Dalles,43,37,655,434,NA,NA,315.9,165.895,83.4
03-15-2017,Steelhead,The Dalles,38,33,693,467,NA,5.282,327.1,163.028,103.7
03-16-2017,Steelhead,The Dalles,48,28,741,495,NA,5.493,319,160.196,105.4
03-17-2017,Steelhead,The Dalles,47,41,788,536,NA,5.82,358.3,169.35,150.5
03-18-2017,Steelhead,The Dalles,37,36,825,572,NA,6.098,383.8,172.12,161.5
03-19-2017,Steelhead,The Dalles,56,40,881,612,NA,6.26,357.3,176.96,149.5
03-20-2017,Steelhead,The Dalles,32,36,913,648,NA,6.424,384.3,167.72,179.8
03-21-2017,Steelhead,The Dalles,28,39,941,687,NA,6.638,427.1,173.916,229
03-22-2017,Steelhead,The Dalles,66,40,1007,727,NA,6.741,422.9,174.335,249.2
03-23-2017,Steelhead,The Dalles,46,46,1053,773,NA,6.84,437.3,172.929,269
03-24-2017,Steelhead,The Dalles,29,49,1082,822,NA,6.754,427.1,177.791,269
03-25-2017,Steelhead,The Dalles,39,44,1121,866,NA,6.63,425.5,180.025,269
03-26-2017,Steelhead,The Dalles,34,59,1155,925,NA,6.653,419.8,182.945,260.7
03-27-2017,Steelhead,The Dalles,28,82,1183,1007,NA,6.763,410.6,185.21,254.5
03-28-2017,Steelhead,The Dalles,26,84,1209,1091,NA,6.746,426.2,183.687,266.6
03-29-2017,Steelhead,The Dalles,25,106,1234,1197,NA,6.845,422,185.512,261.5
03-30-2017,Steelhead,The Dalles,31,141,1265,1338,NA,7.111,410.9,199.71,254.3
03-31-2017,Steelhead,The Dalles,22,118,1287,1456,NA,7.213,409.8,203.36,254.3
04-01-2017,Steelhead,The Dalles,12,58,1299,1514,NA,7.3,415,206.24,251.5
04-02-2017,Steelhead,The Dalles,10,48,1309,1562,NA,7.413,435.3,203.366,272.9
04-03-2017,Steelhead,The Dalles,14,57,1323,1619,NA,7.525,420.6,210.572,286.8
04-04-2017,Steelhead,The Dalles,6,43,1329,1662,NA,7.808,417.3,205.555,289.6
04-05-2017,Steelhead,The Dalles,4,39,1333,1701,NA,7.988,413,209.846,240.7
04-06-2017,Steelhead,The Dalles,11,32,1344,1733,NA,8.214,379.3,208.217,201
04-07-2017,Steelhead,The Dalles,8,35,1352,1768,NA,8.44,352.5,208.915,178.4
04-08-2017,Steelhead,The Dalles,11,35,1363,1803,NA,8.39,371.2,197.354,191.7
04-09-2017,Steelhead,The Dalles,9,33,1372,1836,NA,8.341,393,202.217,211.2
04-10-2017,Steelhead,The Dalles,5,28,1377,1864,NA,8.56,372,210.144,191.4
04-11-2017,Steelhead,The Dalles,7,34,1384,1898,NA,8.44,364.4,211.28,192.8
04-12-2017,Steelhead,The Dalles,1,33,1385,1931,NA,8.39,369.3,213.905,194.1
04-13-2017,Steelhead,The Dalles,5,35,1390,1966,NA,8.44,382.5,208.262,191.7
04-14-2017,Steelhead,The Dalles,3,33,1393,1999,NA,8.61,375.8,214.764,182
04-15-2017,Steelhead,The Dalles,6,33,1399,2032,NA,8.78,372.4,221.722,181.1
04-16-2017,Steelhead,The Dalles,1,30,1400,2062,NA,8.83,359.9,215.244,165.7
04-17-2017,Steelhead,The Dalles,1,5,1,5,NA,9,343.2,213.838,155.7
04-18-2017,Steelhead,The Dalles,1,22,1401,2084,NA,9.22,359.3,212.514,173.5
04-19-2017,Steelhead,The Dalles,1,19,1402,2103,NA,9.22,327.6,207.291,142.1
04-20-2017,Steelhead,The Dalles,3,20,1405,2123,NA,9.56,315.2,219.055,130.6
04-21-2017,Steelhead,The Dalles,1,15,1406,2138,NA,9.72,363.6,221.036,200.6
04-22-2017,Steelhead,The Dalles,1,19,1407,2157,NA,9.94,355.4,231.303,204.6
04-23-2017,Steelhead,The Dalles,5,13,1412,2170,NA,10.11,347.9,236.331,198.9
04-24-2017,Steelhead,The Dalles,2,17,1414,2187,NA,10.11,335.4,234.695,188.2
04-25-2017,Steelhead,The Dalles,1,10,1415,2197,NA,10.22,335.2,244.685,180.3
04-26-2017,Steelhead,The Dalles,2,12,1417,2209,NA,10.33,358.1,241.521,176.3
04-27-2017,Steelhead,The Dalles,1,11,1418,2220,NA,10.33,354.9,237.958,172.4
04-28-2017,Steelhead,The Dalles,1,11,1419,2231,NA,10.44,360.4,237.772,174.6
04-29-2017,Steelhead,The Dalles,3,12,1422,2243,NA,10.44,359.2,228.763,190.8
04-30-2017,Steelhead,The Dalles,1,10,1423,2253,NA,10.61,330.5,223.648,149.3
05-01-2017,Steelhead,The Dalles,2,9,1425,2262,NA,10.5,322.9,235.06,142.9
05-02-2017,Steelhead,The Dalles,4,211,21,667,NA,10.94,335.7,233.025,164.1
05-03-2017,Steelhead,The Dalles,3,11,1428,2273,NA,11.39,318.2,229.539,139.3
05-04-2017,Steelhead,The Dalles,7,416,32,1348,NA,11.67,312.5,229.36,129.1
05-05-2017,Steelhead,The Dalles,2,8,1430,2281,NA,11.78,326.1,228.414,141.6
05-06-2017,Steelhead,The Dalles,2,7,1432,2288,NA,11.83,375,239.798,192.4
05-07-2017,Steelhead,The Dalles,1,10,1433,2298,NA,12.11,426.3,237.415,292
05-08-2017,Steelhead,The Dalles,2,9,1435,2307,NA,12.06,436.2,235.52,308.6
05-09-2017,Steelhead,The Dalles,1,11,1436,2318,NA,12.06,433.4,248.662,308.9
05-10-2017,Steelhead,The Dalles,6,9,1442,2327,NA,12.33,427.1,247.251,305.1
05-11-2017,Steelhead,The Dalles,118,1140,707,6826,NA,12.22,423.9,245.031,252.5
05-12-2017,Steelhead,The Dalles,1,7,1443,2334,NA,12.39,425.7,258.22,220.4
05-13-2017,Steelhead,The Dalles,2,9,1445,2343,NA,12.44,423.5,259.344,235.7
05-14-2017,Steelhead,The Dalles,2,7,1447,2350,NA,12.44,419.4,250.142,250.5
05-15-2017,Steelhead,The Dalles,1,11,1448,2361,NA,12.06,421.1,257.623,270.7
05-16-2017,Steelhead,The Dalles,1,10,1449,2371,NA,11.83,408.7,264.26,270.5
05-17-2017,Steelhead,The Dalles,4,15,1453,2386,NA,12,409.8,270.192,273.1
05-18-2017,Steelhead,The Dalles,1,9,1454,2395,NA,12.22,426.5,288.232,280.7
05-19-2017,Steelhead,The Dalles,1,9,1455,2404,NA,12.5,403.1,297.923,240.7
05-20-2017,Steelhead,The Dalles,1,9,1456,2413,NA,12.67,389.7,297.365,229.4
05-21-2017,Steelhead,The Dalles,11,10,1467,2423,NA,12.83,371.1,301.048,216.1
05-22-2017,Steelhead,The Dalles,1033,514,3903,17303,NA,13.06,371.1,291.398,220.9
05-23-2017,Steelhead,The Dalles,967,551,4870,17854,NA,13.33,378.2,296.077,219.3
05-24-2017,Steelhead,The Dalles,1,10,1468,2433,NA,13.39,392.3,303.445,222.5
05-25-2017,Steelhead,The Dalles,934,385,7567,18669,NA,13.5,419,300.755,212.3
05-26-2017,Steelhead,The Dalles,15,12,1483,2445,NA,13.94,422.9,292.901,207.2
05-27-2017,Steelhead,The Dalles,4,13,1487,2458,NA,14.22,412.5,293.092,218.5
05-28-2017,Steelhead,The Dalles,6,15,1493,2473,NA,14.28,390,293.965,219.7
05-29-2017,Steelhead,The Dalles,584,324,10697,20131,NA,14.39,400,284.01,217.7
05-30-2017,Steelhead,The Dalles,3,18,1496,2491,NA,14.56,410.8,290.706,227.9
05-31-2017,Steelhead,The Dalles,1,17,1497,2508,NA,14.94,426.9,284.6,228.7
06-01-2017,Steelhead,The Dalles,1,19,1498,2527,NA,14.996,431.2,277.353,230
06-02-2017,Steelhead,The Dalles,182,305,12268,21366,NA,15,438.5,279.175,238.3
06-03-2017,Steelhead,The Dalles,229,349,12497,21715,NA,14.892,440.2,292.169,250.5
06-04-2017,Steelhead,The Dalles,1,26,1499,2553,NA,14.579,420.9,292.938,196.7
06-05-2017,Steelhead,The Dalles,5,32,1504,2585,NA,14.621,431.8,297.463,234.3
06-06-2017,Steelhead,The Dalles,9,33,1513,2618,NA,14.792,411.9,305.276,224.9
06-07-2017,Steelhead,The Dalles,2,36,1515,2654,NA,14.983,405.4,295.801,226
06-08-2017,Steelhead,The Dalles,11,30,1526,2684,NA,14.917,412.2,300.944,233.4
06-09-2017,Steelhead,The Dalles,1,46,1527,2730,NA,14.821,418.6,301.489,226.4
06-10-2017,Steelhead,The Dalles,4,38,1531,2768,NA,14.788,426.6,291.452,219
06-11-2017,Steelhead,The Dalles,13,45,1544,2813,NA,14.771,387.4,292.154,163.5
06-12-2017,Steelhead,The Dalles,6,51,1550,2864,NA,14.775,371.6,284.724,147.4
06-13-2017,Steelhead,The Dalles,5,58,1555,2922,NA,14.717,344.6,272.997,127.6
06-14-2017,Steelhead,The Dalles,3,71,1558,2993,NA,14.879,379.6,268.927,148.4
06-15-2017,Steelhead,The Dalles,220,476,14969,26083,NA,14.967,378.5,264.428,151.5
06-16-2017,Steelhead,The Dalles,6,79,1564,3072,NA,15.046,334.1,257.55,135.2
06-17-2017,Steelhead,The Dalles,6,85,1570,3157,NA,15.225,309.4,258.687,123.5
06-18-2017,Steelhead,The Dalles,3,91,1573,3248,NA,15.83,317.7,267.75,128.2
06-19-2017,Steelhead,The Dalles,19,108,1592,3356,NA,16.06,325.9,261.095,125
06-20-2017,Steelhead,The Dalles,8,150,1600,3506,NA,16.33,291.4,250.615,116.3
06-21-2017,Steelhead,The Dalles,21,157,1621,3663,NA,16.5,302.4,251.363,116.2
06-22-2017,Steelhead,The Dalles,4,168,1625,3831,NA,16.94,303.4,265.879,119.4
06-23-2017,Steelhead,The Dalles,19,159,1644,3990,NA,17.28,290.3,263.698,114.7
06-24-2017,Steelhead,The Dalles,16,211,1660,4201,NA,17.5,281.8,266.298,109.9
06-25-2017,Steelhead,The Dalles,20,260,1680,4461,NA,17.72,283.9,274.637,111.5
06-26-2017,Steelhead,The Dalles,16,294,1696,4755,NA,17.83,253.4,264.254,101.6
06-27-2017,Steelhead,The Dalles,22,331,1718,5086,NA,17.78,253.5,267.67,101
06-28-2017,Steelhead,The Dalles,35,330,1753,5416,NA,17.78,243.6,259.119,97.1
06-29-2017,Steelhead,The Dalles,29,393,1782,5809,NA,18.22,250.2,260.606,99.4
06-30-2017,Steelhead,The Dalles,21,363,1803,6172,NA,18.61,244.4,261.081,97.5
07-01-2017,Steelhead,The Dalles,28,400,1831,6572,NA,18.61,220.8,252.622,88.3
07-02-2017,Steelhead,The Dalles,41,484,1872,7056,NA,18.89,219.1,241.747,88
07-03-2017,Steelhead,The Dalles,20,545,1892,7601,NA,19,204.2,240.348,81.8
07-04-2017,Steelhead,The Dalles,30,644,1922,8245,NA,19.33,204.3,226.714,81.9
07-05-2017,Steelhead,The Dalles,51,719,1973,8964,NA,19.61,205.5,223.328,82.3
07-06-2017,Steelhead,The Dalles,40,670,2013,9634,NA,19.83,194.4,219.838,78.1
07-07-2017,Steelhead,The Dalles,60,733,2073,10367,NA,20,203.5,221.989,81.1
07-08-2017,Steelhead,The Dalles,68,797,2141,11164,NA,19.922,183.8,219.191,74.3
07-09-2017,Steelhead,The Dalles,82,991,2223,12155,NA,20.22,185.7,220.291,73.8
07-10-2017,Steelhead,The Dalles,108,1100,2331,13255,NA,20.22,174.9,205.804,70.3
07-11-2017,Steelhead,The Dalles,116,1264,2447,14519,NA,20.33,175.2,205.741,69.8
07-12-2017,Steelhead,The Dalles,107,1233,2554,15752,NA,20.5,162.8,196.094,65.4
07-13-2017,Steelhead,The Dalles,105,1354,2659,17106,NA,20.61,173.7,198.415,69.5
07-14-2017,Steelhead,The Dalles,113,1248,2772,18354,NA,20.83,196.5,199.036,78.4
07-15-2017,Steelhead,The Dalles,136,1447,2908,19801,NA,20.72,168.6,193.373,67.7
07-16-2017,Steelhead,The Dalles,142,1794,3050,21595,NA,20.61,169.9,194.391,68
07-17-2017,Steelhead,The Dalles,160,1836,3210,23431,NA,20.83,162.1,183.378,64.7
07-18-2017,Steelhead,The Dalles,226,1930,3436,25361,NA,21.11,181.2,181.554,72.7
07-19-2017,Steelhead,The Dalles,179,1894,3615,27255,NA,20.94,184.6,182.637,73.8
07-20-2017,Steelhead,The Dalles,236,2179,3851,29434,NA,20.89,167.4,176.415,66.6
07-21-2017,Steelhead,The Dalles,178,2036,4029,31470,NA,20.89,159.9,179.454,63.5
07-22-2017,Steelhead,The Dalles,239,2204,4268,33674,NA,21.06,144.7,170.28,58
07-23-2017,Steelhead,The Dalles,282,2198,4550,35872,NA,21.39,131,167.435,52.4
07-24-2017,Steelhead,The Dalles,316,2186,4866,38058,NA,21.39,145.3,166.02,58.1
07-25-2017,Steelhead,The Dalles,171,2212,5037,40270,NA,21.78,141.2,169.743,56.4
07-26-2017,Steelhead,The Dalles,227,2500,5264,42770,NA,21.78,139.9,169.074,55.5
07-27-2017,Steelhead,The Dalles,190,2271,5454,45041,NA,21.44,129.8,163.097,51.8
07-28-2017,Steelhead,The Dalles,236,2066,5690,47107,NA,21.39,143.2,168.525,57
07-29-2017,Steelhead,The Dalles,369,2103,6059,49210,NA,21.61,164.6,161.282,65.7
07-30-2017,Steelhead,The Dalles,356,2250,6415,51460,NA,21.72,124.7,163.44,50
07-31-2017,Steelhead,The Dalles,372,2415,6787,53875,NA,22,149.2,164.971,59.9
08-01-2017,Steelhead,The Dalles,284,2273,7071,56148,NA,22.22,139.2,161.532,55.7
08-02-2017,Steelhead,The Dalles,288,2391,7359,58539,NA,22.33,148.6,147.073,59.4
08-03-2017,Steelhead,The Dalles,224,1914,7583,60453,NA,22.56,136.2,141.793,54.4
08-04-2017,Steelhead,The Dalles,195,2186,7778,62639,NA,22.5,132.2,149.676,52.9
08-05-2017,Steelhead,The Dalles,180,2010,7958,64649,NA,22.33,125.9,145.858,50.3
08-06-2017,Steelhead,The Dalles,125,1849,8083,66498,NA,22.5,116.9,142.807,46.8
08-07-2017,Steelhead,The Dalles,149,1867,8232,68365,NA,22.78,112.5,143.211,45.3
08-08-2017,Steelhead,The Dalles,123,1853,8355,70218,NA,22.83,130.8,142.11,52.3
08-09-2017,Steelhead,The Dalles,120,1978,8475,72196,NA,22.89,134.1,136.747,53.3
08-10-2017,Steelhead,The Dalles,105,1819,8580,74015,NA,23.06,136.8,137.168,55.1
08-11-2017,Steelhead,The Dalles,60,1667,8640,75682,NA,23.11,125.8,138.625,50.2
08-12-2017,Steelhead,The Dalles,64,1636,8704,77318,NA,22.78,118.7,142.543,47.5
08-13-2017,Steelhead,The Dalles,115,1562,8819,78880,NA,22.5,116.9,143.412,46.8
08-14-2017,Steelhead,The Dalles,111,1709,8930,80589,NA,22.473,128.5,134.347,51.3
08-15-2017,Steelhead,The Dalles,71,1944,9001,82533,NA,22.431,127.1,132.443,51.1
08-16-2017,Steelhead,The Dalles,116,2485,9117,85018,NA,22.396,116.9,133.056,46.7
08-17-2017,Steelhead,The Dalles,191,2766,9308,87784,NA,22.308,108.3,131.993,43.5
08-18-2017,Steelhead,The Dalles,340,2257,9648,90041,NA,22.11,102,130.589,40.9
08-19-2017,Steelhead,The Dalles,519,2019,10167,92060,NA,22,113.5,135.375,45.4
08-20-2017,Steelhead,The Dalles,554,1606,10721,93666,NA,22.11,105.4,134.835,42.2
08-21-2017,Steelhead,The Dalles,495,1647,11216,95313,NA,22.06,114.6,123.831,45.9
08-22-2017,Steelhead,The Dalles,688,2187,11904,97500,NA,22.17,114.9,132.891,45.9
08-23-2017,Steelhead,The Dalles,699,2221,12603,99721,NA,22.11,116,131.073,46.2
08-24-2017,Steelhead,The Dalles,723,2589,13326,102310,NA,21.83,107.2,131.833,43
08-25-2017,Steelhead,The Dalles,577,2701,13903,105011,NA,21.83,105.7,128.534,42.1
08-26-2017,Steelhead,The Dalles,896,2608,14799,107619,NA,22.11,96.7,124.246,38.8
08-27-2017,Steelhead,The Dalles,984,2461,15783,110080,NA,22.17,86.7,123.953,37.4
08-28-2017,Steelhead,The Dalles,661,2356,16444,112436,NA,22.28,92.7,120.967,37.2
08-29-2017,Steelhead,The Dalles,711,2209,17155,114645,NA,22.06,133.1,124.171,53
08-30-2017,Steelhead,The Dalles,634,2317,17789,116962,NA,21.78,121,118.635,48.4
08-31-2017,Steelhead,The Dalles,1096,3065,18885,120027,NA,21.67,132.3,120.84,52.7
09-01-2017,Steelhead,The Dalles,1001,3157,19886,123184,NA,21.83,142.5,101.295,0.1
09-02-2017,Steelhead,The Dalles,1185,3995,21071,127179,NA,21.94,123.6,98.322,NA
09-03-2017,Steelhead,The Dalles,1446,4466,22517,131645,NA,22.11,94.5,94.543,NA
09-04-2017,Steelhead,The Dalles,691,4341,23208,135986,NA,22.11,106.3,93.281,NA
09-05-2017,Steelhead,The Dalles,399,4150,23607,140136,NA,22.11,107.6,96.118,NA
09-06-2017,Steelhead,The Dalles,559,4851,24166,144987,NA,22.11,118.4,95.668,NA
09-07-2017,Steelhead,The Dalles,890,4864,25056,149851,NA,22.11,127.9,89.538,NA
09-08-2017,Steelhead,The Dalles,1348,6076,26404,155927,NA,21.94,117.7,89.814,NA
09-09-2017,Steelhead,The Dalles,1518,4565,27922,160492,NA,21.89,94.2,85.897,NA
09-10-2017,Steelhead,The Dalles,1438,3685,29360,164177,NA,21.83,106.6,96.103,NA
09-11-2017,Steelhead,The Dalles,2055,3588,31415,167765,NA,21.94,115.9,93.671,NA
09-12-2017,Steelhead,The Dalles,1335,4159,32750,171924,NA,21.83,114.8,96.419,NA
09-13-2017,Steelhead,The Dalles,2491,4166,35241,176090,NA,21.28,108.5,85.885,NA
09-14-2017,Steelhead,The Dalles,2861,4380,38102,180470,NA,21.22,108.5,87.117,NA
09-15-2017,Steelhead,The Dalles,3376,5005,41478,185475,NA,21.11,113.7,89.695,NA
09-16-2017,Steelhead,The Dalles,3411,4394,44889,189869,NA,20.72,133,91.919,NA
09-17-2017,Steelhead,The Dalles,3166,3931,48055,193800,NA,20.67,103.3,91.89,NA
09-18-2017,Steelhead,The Dalles,3026,3465,51081,197265,NA,20.33,90.2,86.09,NA
09-19-2017,Steelhead,The Dalles,3176,3871,54257,201136,NA,19.94,88.8,89.118,NA
09-20-2017,Steelhead,The Dalles,4564,4210,58821,205346,NA,19.72,90.7,86.242,NA
09-21-2017,Steelhead,The Dalles,4352,4344,63173,209690,NA,19.5,101.1,88.124,NA
09-22-2017,Steelhead,The Dalles,4500,3963,67673,213653,NA,19.56,100.1,83.58,NA
09-23-2017,Steelhead,The Dalles,3213,3844,70886,217497,NA,19.5,78.5,88.142,NA
09-24-2017,Steelhead,The Dalles,2840,4018,73726,221515,NA,19.39,77.4,90.419,NA
09-25-2017,Steelhead,The Dalles,2450,3691,76176,225206,NA,19.22,86,91.887,NA
09-26-2017,Steelhead,The Dalles,1838,3926,78014,229132,NA,19.17,112.9,93.288,NA
09-27-2017,Steelhead,The Dalles,1451,2880,79465,232012,NA,19.155,115,87.249,NA
09-28-2017,Steelhead,The Dalles,1392,2482,80857,234494,NA,NA,108.8,88.408,NA
09-29-2017,Steelhead,The Dalles,1217,2856,82074,237350,NA,NA,111.9,89.428,NA
09-30-2017,Steelhead,The Dalles,1762,3051,83836,240401,NA,NA,77.3,84.203,NA
10-01-2017,Steelhead,The Dalles,1247,2563,85083,242964,NA,NA,81.4,82.643,NA
10-02-2017,Steelhead,The Dalles,876,2183,85959,245147,NA,NA,102.2,83.461,NA
10-03-2017,Steelhead,The Dalles,711,2035,86670,247182,NA,NA,105.4,88.018,NA
10-04-2017,Steelhead,The Dalles,788,1598,87458,248780,NA,NA,109.2,85.609,NA
10-05-2017,Steelhead,The Dalles,975,1645,88433,250425,NA,NA,113.4,86.759,NA
10-06-2017,Steelhead,The Dalles,729,1598,89162,252023,NA,NA,92.8,90.934,NA
10-07-2017,Steelhead,The Dalles,753,1403,89915,253426,NA,NA,77.1,85.158,NA
10-08-2017,Steelhead,The Dalles,726,1280,90641,254706,NA,NA,79.4,90.988,NA
10-09-2017,Steelhead,The Dalles,612,1159,91253,255865,NA,NA,102.5,95.714,NA
10-10-2017,Steelhead,The Dalles,508,969,91761,256834,NA,NA,98.4,96.492,NA
10-11-2017,Steelhead,The Dalles,384,1066,92145,257900,NA,NA,92.7,91.239,NA
10-12-2017,Steelhead,The Dalles,336,1069,92481,258969,NA,NA,107.8,92.157,NA
10-13-2017,Steelhead,The Dalles,302,929,92783,259898,NA,NA,90.3,93.242,NA
10-14-2017,Steelhead,The Dalles,662,715,93445,260613,NA,NA,86.3,98.323,NA
10-15-2017,Steelhead,The Dalles,289,832,93734,261445,NA,NA,83.2,100.805,NA
10-16-2017,Steelhead,The Dalles,190,1034,93924,262479,NA,NA,84.8,97.574,NA
10-17-2017,Steelhead,The Dalles,152,753,94076,263232,NA,NA,75.8,97.961,NA
10-18-2017,Steelhead,The Dalles,175,536,94251,263768,NA,NA,91.7,96.128,NA
10-19-2017,Steelhead,The Dalles,161,557,94412,264325,NA,NA,81.8,89.9,7.5
